label,text
1,Paper stocks were among the biggest fallers  with Stora Enso down  pct to  eur  Mreal down  pct to  eur and UPMKymmene  pct lower at  eur 
7,Part of the reductions will be made through retirement arrangements 
7,Payment for acquired shares will be made in cash  and the price per share will be EUR  plus an administration fee 
7,pct lower at  
7,Pharmaceutical market in Czech Republic Global Research  Data Services published recently a market analysis about the pharmaceutical markets in Czech Republic 
7,Pharmaceutical market in Italy Global Research  Data Services published recently a market analysis about the pharmaceutical markets in Italy 
7,Pharmaceutical market in Netherlands Global Research  Data Services published recently a market analysis about the pharmaceutical markets in Netherlands 
7,Previously  it projected the figure to be slightly lower than in  
7,Previously  the company expected its  financial performance to remain at the same level as in  
7,Profit after taxes totaled EUR  mn 
7,QPR ProcessGuide is available as a system solution with centralized storage and management of process content as well as a standalone desktop version  QPR ProcessGuide Xpress 
7,Quartal Oy now owns  shares in Satama Interactive Plc  which represents  per cent of the share capital and voting rights 
7,Renesas Mobile Europe Ltd has approximately  employees in Oulu 
7,Rihko said the sale will enable the company to concentrate on its grainbased business 
7,Rihko started to manage Raisio s Benecol business in summer  after heading tobacco company Altadis  European operations 
7,RIM has revamped the BlackBerry OS UI with the  version of the mobile operating system 
7,Rimi supermarket is the key customer in Magistral center 
7,Rimvesta is now controlled by the Estonianowned real estate development company ELL Nekilnojamas Turtas  which a member of Merko  the largest construction group in the Baltic countries 
7,Risto Raty  Tekla s executive vice president  said that Tekla Structures and ArchiCAD will cover the entire design and documentation workflow throughout a construction project 
7,Rohwedder Group is an automotive supplies  telecommunications and electronics industry provider for customers in Europe  North America and Asia 
7,Rosa is one of the bestknown Duckburg illustrators 
7,RSA s shares closed at  p at the time of going to press 
7,Rubin says he expects Capman to announce  additional transactions in  
7,Russia s Video International Group holds a controlling stake in Russian Media Ventures 
7,s Outokumpu Technology business will begin trading on the Nordic Exchange in Helsinki starting Oct   becoming the sixth company to list on that exchange this year  the company said Friday 
10,Salo  Finland   August   Benefon has today announced its plans to further strengthen its inhouse technology platform  by licensing the complete mobile software platform  Opna  from its longstanding technology partner  Pollex 
7,Sampo Group that has become a major shareholder in Nordea owns TrygVesta s main competitor  If P  C Insurance 
7,Scanfil holdings include   of contract electronics manufacturer Scanfil EMS Group 
7,Since the registration of the shares subscribed in a directed share issue  the new number of Panostaja shares and voting rights is  
7,Stora Enso s business in North America has annual capacity of about  million tons and employs about  people 
7,Stora Enso will receive a  pct equity interest in the combined company 
7,Stora is due to release its fourthquarter and  fullyear earnings on Feb  
7,Storengy is the GDF SUEZ company that is dedicated to the underground storage of natural gas 
10,Strand Associates is expanding its Madison corporate headquarters with space to add about  employees to the engineering firm 
7,Talentum acquired a  pct stake in Varesvuo Partners in  and the remaining in  and  
7,Technopolis  St Petersburg s Telecommunications University and the Russian Support Fund for Legislative Initiatives signed a protocol of intent in May of this year to set up a technopark in St Petersburg on the base of the St Petersburg Telecommunications University 
7,Technopolis has Finnish operations in Oulu  Vantaa  Espoo  Lappeenranta  Jyvaskyla and Tampere and is also preparing to expand its operations to Russia 
7,Technopolis has set aside a plot of land measuring  hectares to build the park  Mikkonen said 
7,Tekla Group s net sales for  were approximately  million euros and operating result  million euros 
7,Teleste expects to start the deliveries at the end of  
7,Thanks to its extensive industry and operations experience  Cybercom offers strategic and technological expertise to these markets  telecom  industry  media  public sector  retail  and banking and financial services 
7,That address also happens to house Italian megamart Eataly  meaning that  Come on  kids  we re going to the Toy Building  
7,The C Expo is a signature show in Dongguan  which is supported by the Dongguan Municipal Government every year  featuring computer accessories  software  communication and network products 
7,The acquired business main asset is a mobile authentication and signing solution  branded as Tectia MobileID  which provides authentication to web email  SSLVPN  MS SharePoint  Tectia Secure Solutions and other applications and resources 
7,The acquisition is part of Ramirent s Central and Eastern European growth strategy 
10,The acquisition is part of Ramirent s strategy to strengthen its position in selected locations 
7,The agreement includes application maintenance and support services 
7,The agreement includes the entire process of managing Mercator s supply chain in all regions where the company is currently present 
7,The Americas represents   of Gemalto s billing  and Latin America is one of the fastest growing regions for the company 
7,The annual value of the contracts is estimated at USD mn over the next three years 
7,The area will also include some central buildings  and Honkarakenne has started negotiations on their delivery 
